面积,人均收入,平均房龄,价格
158.0735947,67254.96778,5.176794548,1545003.139
139.4400008,82713.93974,5.39757572,1797685.134
142.3009811,60297.33437,3.570689334,1025880.713
190.5328746,65180.99121,6.517003702,1170775.85
252.9836708,63988.70098,5.806301261,813607.0966
140.7784703,60779.02996,5.347673149,850415.9215
187.792582,87144.24975,4.570032709,1260105.193
152.1853754,71224.1015,6.165225143,940461.984
168.4613408,88824.93685,4.803439822,1814883.627
140.670511,58787.58724,6.100736027,947780.8084
207.2621713,59856.75514,7.716757581,541663.3106
190.8620895,61605.27684,5.916479928,811964.8494
214.5327398,57346.57741,4.416142842,695646.7171
139.8189603,69501.63211,4.361915034,1228824.999
146.0762707,69982.48891,4.873773191,1543843.927
141.2617765,64090.81501,5.831769588,577816.8504
158.3382068,57340.51442,5.922267409,1004129.947
125.613943,94170.74927,5.788049273,1784339.546
186.1542095,72073.02474,4.141593822,1833869.715
241.3707161,75562.77629,4.97976263,1901017.034
178.3269113,85381.31565,5.885200475,1399967.099
172.2519952,89146.3809,6.128631424,1677496.6
122.1408736,71256.07044,7.541997775,1213742.371
173.0152295,100878.751,5.078848334,2055891.662
115.4344678,66991.52289,6.158421787,995583.4949
155.5181765,83148.66584,5.132532485,1733723.013
165.2247025,59568.4827,5.793948559,1213216.447
150.1726759,76925.83914,3.772682976,1390563.185
185.7021993,77124.64113,6.361057265,1314179.317
208.5917271,69298.48363,3.886240642,1353089.633
191.618696,76985.68527,5.095082257,1429301.539
169.3001282,62597.52597,6.315549921,914737.5687
159.2449692,70087.13693,6.445230063,865576.3374
174.3399334,79610.83841,5.080898556,1074361.155
149.0385648,60627.08909,4.127728204,1375141.25
221.1144827,81275.45062,3.140805286,1567336.022
164.1092166,88266.27216,6.040946673,1120815.182
177.5894113,69485.61609,5.884015931,1668630.872
228.5586405,58514.58533,4.446352854,1255856.166
224.3464042,67390.56979,4.002294373,1580144.747
227.1331666,94052.39809,5.339015988,1887422.362
162.9332503,68486.92754,4.009729495,1221096.302
129.1778556,74622.70638,4.883038876,1479343.922
183.0790939,45388.76599,4.891884181,1105021.337
123.5190885,79065.36516,4.20222266,1420324.17
209.6290406,68533.93953,6.068334567,1417231.661
196.8324631,53385.59245,6.974698965,944440.3956
129.1374534,67488.34109,5.586815527,992075.8065
157.9182151,84375.47163,5.58917586,1131659.386
217.4829373,87020.91618,4.670049607,1561663.332
203.2809147,60569.69776,6.925643759,803668.0337
198.8295238,46685.18841,5.051924057,344905.8912
181.193194,59662.09054,3.588584346,1128034.748
131.8510428,59011.63641,6.17289686,220134.4782
118.6842599,36804.07578,4.903425986,558457.8899
268.2532269,74756.20834,3.621902411,1434235.756
165.0197868,52078.51336,3.071038833,1498157.444
244.7510404,56096.40226,4.608147904,1219953.096
137.1856469,53869.8356,7.308261757,1068430.752
161.3338818,68657.41252,6.442617615,787814.7955
119.1256302,66597.74658,5.981358747,505874.3974
167.3123284,86332.01427,4.535615304,1660349.8
169.3347395,83174.85814,5.403664723,1171009.784
173.4111306,70125.10549,6.237271581,811785.5689
126.3770299,73368.50744,4.764307501,853459.2908
166.9934548,69656.87139,4.408807661,1469553.909
158.3830235,67347.86523,5.074153695,1405355.305
153.9378197,82334.06033,3.899626133,1672507.074
219.267378,59443.35334,3.132678417,1053253.545
203.8538238,78150.93162,4.999910054,1030496.218
231.8087408,69475.59011,4.39014133,1773918.999
153.2948534,75456.43161,5.817748132,1064504.05
179.2351657,71015.34251,4.961251326,1267281.301
210.0482937,65550.66643,6.586596107,658997.2731
230.557227,66746.16104,5.842808278,1429106.697
152.3329449,54559.2275,6.067158123,1220038.384
180.7267205,82915.46084,8.156020381,1547349.437
188.5614519,70911.57999,4.539168046,1331653.654
197.471901,80742.59007,5.638202121,1572577.425
160.5331146,42256.5441,4.538333721,928269.1294
247.2083439,77670.55758,4.699642113,1559065.668
164.8462438,39730.94925,5.116270119,811011.7545
219.7406123,65689.43493,4.820776663,971780.4888
149.1686715,73062.09401,5.609757401,1410208.077
135.121241,70679.43305,4.325044383,995568.6266
209.9046767,64677.32307,5.759741927,1397523.247
226.8909619,62180.32015,4.600287197,1778563.941
279.2441632,78472.06603,2.387202834,1872335.907
189.8273153,79034.51716,4.897212091,1576272.206
132.9792024,65055.83679,3.734723391,1843392.583
206.4098377,64572.62406,4.266712167,1316204.769
133.2253235,79338.67215,5.912178414,1019984.092
194.257171,80199.97342,4.871499937,1534881.058
149.3557942,63513.07636,3.41525042,1213798.357
210.5053137,51916.71086,5.67566952,726764.1341
107.2604037,71824.24975,6.606285771,827477.8337
222.4160664,77349.765,4.413871088,1898776.191
123.447806,85214.4821,6.621885259,1306360.095
209.1865534,41775.41456,4.080952157,944779.2102
162.9882823,72670.01543,5.201631322,1518864.77
159.6332089,61925.68284,4.233698832,1220009.023
239.6595453,69610.0753,4.775441597,1304203.307
153.6003594,58010.15227,4.611957067,1020063.786
166.1640981,88365.73443,5.189663689,1477519.083
195.4161089,79560.34934,4.832989376,1367957.157
204.5947079,78598.46897,5.792892358,988844.9211
128.2214269,52785.9231,3.50880962,796836.5002
175.7076594,70662.51089,3.657452648,1387798.732
183.5897645,67599.5925,4.138685945,1516742.377
217.4414101,65659.2908,4.838688282,1511845.281
120.2358496,58156.94487,6.431371648,600960.7343
161.987565,60303.13059,5.137964641,853392.0044
184.735651,59468.19554,4.993503997,825261.9289
172.929812,76479.18448,5.098856161,1688391.837
219.0031638,70729.94452,4.592613879,1224607.45
144.7564482,61141.34955,3.897546801,822670.4146
164.8921572,57840.67033,5.008287976,987806.2023
230.3786989,57391.12828,5.300995959,974018.3649
214.1195273,86970.61464,5.101157507,1314488.638
190.2725802,90869.24897,5.367970947,1196111.407
86.42864838,55984.75192,6.796967421,601199.4979
142.6232929,66295.06113,6.677898009,1324464.336
207.1916373,61843.79327,2.595572888,1395267.335
199.4486758,48468.07553,4.200163204,1027209.051
162.483846,60443.32434,4.115088436,782727.7977
167.758188,59578.20803,5.327974093,855780.3631
166.780794,70547.29481,5.590739712,1059915.662
124.197906,74719.12333,5.283241598,1284745.484
115.6605069,56815.80494,4.686391439,848892.5195
224.1667695,66544.81605,5.545066188,1140299.659
242.7501103,67607.73838,3.680062552,1113587.146
138.6959109,44641.97274,4.750226603,700420.0448
172.3328458,57604.75096,3.298335711,1165776.883
228.6603413,62090.10913,2.663046768,2085200.541
200.0805037,76516.73415,4.462306182,1469454.35
226.5374616,76646.92829,6.397624502,1367077.671
205.0061479,87721.28923,5.215038706,1670233.539
206.7832659,61905.58214,5.62773944,1137400.474
132.5767649,64072.90297,5.06459259,1097555.115
162.4683169,67643.12533,6.270275429,1172316.909
199.9950157,77620.15918,4.493469206,1620560.26
195.9628476,71571.63184,4.772316463,1406727.801
203.7922456,69092.85935,4.1857454,1094070.603
242.9529442,77422.5732,3.396635527,1828945.773
149.0534623,61071.41505,2.776918568,1093723.033
216.5889294,71171.06103,4.138840596,1108849.12
131.2081417,61154.77204,3.463519594,1132016.741
140.3702868,65381.31138,5.897620862,651455.9265
182.668228,78664.62484,4.188004427,1188471.097
142.024631,63582.31877,4.800665158,1302762.298
181.6792003,69583.32584,4.582827949,772850.8357
149.5691238,62072.50381,4.884580216,843374.5153
210.1191608,65894.34727,5.639353103,1003896.757
167.5268718,69047.77426,4.030057316,1268412.14
175.6530666,80949.3265,4.464865074,1090250.065
189.9593425,74197.05274,4.153237153,1619761.516
211.7239078,37864.67057,6.838685879,144518.5924
145.0660447,61646.6725,5.20846415,1077199.516
125.4820388,63289.00397,4.625998887,1167590.48
224.1199913,70139.46481,3.906140353,2133232.919
180.180096,59583.22627,4.716663601,891742.2719
156.683556,83051.92876,4.662167507,1417770.191
194.7195894,54019.2567,4.450530705,952525.4883
118.6833452,65832.54738,3.844441409,1474795.434
206.9746035,66856.91686,6.303769173,1098927.108
161.2124207,86345.52732,3.595761737,1691898.446
178.3903461,66493.28278,4.656948135,1081716.26
164.2027851,63561.63428,6.875667955,911799.2909
172.4754324,65370.72515,6.411599739,623687.8839
176.7715192,74201.64718,4.299496643,1913548.39
188.0445385,52317.47568,3.890257941,1130445.664
165.2633418,65648.84955,4.202218313,1301912.738
235.2751639,79375.81545,4.712787579,1484056.725
158.0239516,55185.41314,6.576228353,986541.6504
164.1678087,60300.82455,6.033592581,979769.6981
137.0544518,70097.06243,6.323395458,922242.9109
230.0688007,81503.11878,4.921945718,1417848.034
115.4458453,77664.96898,6.581124187,846031.6901
190.8184333,76587.16536,6.151720246,876865.29
260.9932845,71895.18629,3.831422394,1527797.684
238.8998701,72462.53744,4.419243344,1253300.827
165.5164931,63772.1437,7.215965274,1230157.434
183.8155945,97036.63603,3.948946088,2061426.209
154.5149791,49191.18966,3.938922787,1106902.021
275.7514317,81244.83969,3.613357652,1537266.45
175.5927694,69925.54251,3.91260767,1708128.531
118.9172164,69564.29593,5.053164471,871209.0416
161.6496467,82359.95514,6.750958468,1498809.585
161.3453489,76389.83202,4.479105783,1370284.37
154.724666,51024.29379,5.594638151,419586.1021
125.698412,62470.14074,5.440804993,1215528.284
164.1639976,58230.89791,7.675056928,603238.9238
166.7627246,80234.35942,5.841147602,1335905.974
108.2204993,66018.53807,6.296559281,862360.0103
170.0598954,70701.21505,6.575855763,1118785.782
191.8061468,48747.27616,4.907485422,753782.68
168.6840692,66161.64095,4.211171132,1312404.667
204.4219904,61007.14247,4.403277372,1226532.745
153.2481149,64127.72623,4.083929327,1284852.942
141.7742353,73750.95735,6.939744866,920549.7205
215.8026134,69674.92862,5.08845543,1358501.162
98.41956102,78302.58966,4.387545332,1068266.473
125.8173744,83585.81069,4.527096678,1590718.609
117.2498848,76818.83149,5.041994628,1370685.149
147.1088019,70542.89349,5.416663358,874625.2626
189.2067126,76097.42013,5.495187049,1128957.057
179.7231792,74750.43115,4.870713176,1604176.333
126.6227799,41920.05585,4.893455572,495162.915
158.7858821,67620.44428,5.313336577,1013318.756
164.4235582,86089.8185,8.080682029,1793934.171
210.795924,60196.66111,4.765931205,1292828.905
164.7540781,42404.0365,5.577125849,678311.2988
243.9367153,67198.77478,5.319621177,1136961.119
147.7716987,95232.92039,4.106707276,2212535.641
151.4777753,62058.36622,6.177168828,807061.678
242.6305958,71652.66871,3.977020653,2027710.678
157.8239945,54932.61735,6.456869679,703722.0628
142.739582,65616.55653,5.429966584,753959.9603
147.443978,88525.8881,4.369168257,1681481.364
206.4400781,65638.42704,4.524683026,1634292.938
148.534013,67429.91854,4.010082197,1911351.733
179.6747762,85133.01565,5.431003386,1615469.366
210.1978395,56125.25212,5.221117089,1466175.727
160.6523189,58467.45822,5.053520387,917453.2219
223.9778464,59962.48721,4.32878624,1330786.201
187.8176543,73361.85212,2.981385695,1913603.3
177.2442687,69075.28022,2.73508904,1672736.12
228.2634963,90748.79637,3.060028812,1336628.061
206.4944891,60262.03688,3.901591707,1302233.927
164.8284591,69497.79773,5.084324586,839914.0257
161.2944113,78611.98276,5.729324252,1538473.393
215.7814882,57268.24661,5.787033818,1063505.594
211.2228038,60205.20199,5.937846274,759721.4136
268.1074909,66271.4178,3.7596806,2375053.029
128.2546332,71907.5543,4.092401343,1695107.736
224.1124732,67623.72719,5.336853798,1219785.991
178.3929903,70232.72302,2.9871085,1722293.772
214.3311304,82541.5741,4.46374584,1402925.736
154.3692677,73515.04526,5.612380247,862266.1388
191.252017,79875.91359,4.993370498,1417729.204
169.6296929,60342.46235,7.416044893,717502.9888
144.2813945,56044.99979,5.425525245,1028387.225
149.9130073,59026.17502,5.406844074,1006738.552
190.674521,83418.1826,5.068034972,1333162.154
117.9859331,58543.86823,4.750900268,930235.4425
171.7692619,79433.78939,5.234817394,1392806.797
111.1672578,63998.3566,6.588477067,813955.0882
100.4425555,64176.00962,3.319851691,1246398.779
187.5757622,78344.86632,5.078145386,1151986.578
224.7690392,69240.77392,5.154969715,1773770.489
190.3044199,46744.21143,6.001900679,590850.2425
187.0025631,61956.25382,4.187538857,1509172.703
109.2534249,52471.61253,6.890587917,932810.7543
171.7938569,58971.61761,5.011177469,1375159.231
232.5425013,76990.79035,5.375646515,1215109.381
187.8438039,69925.3885,6.348722713,1098569.55
98.80711969,66965.09971,4.431374647,1339897.976
147.9217751,78917.11991,6.436033234,1212543.551
157.3024846,78075.97207,6.388270868,1685407.522
152.0233952,82049.40552,6.558631194,1612941.76
177.7677455,64012.12749,5.220998954,955721.6093
140.1413472,60618.1362,3.349608644,1103802.591
151.1258076,51697.25636,5.409035306,829807.8348
133.9646845,76793.53511,4.57838295,1470651.153
159.5321686,88055.83609,5.804977978,1561384.654
136.5525262,71355.47459,4.951834505,1623298.084
173.4980586,68205.74275,4.655588115,1059032.882
207.4383522,82984.97674,4.316419402,1644131.851
143.6728559,81123.61822,6.774354894,1158551.609
132.599372,66439.6478,4.567324719,740956.4229
153.8011108,81429.4044,5.310924755,1330105.029
145.26717,58793.63717,6.568090414,775468.7047
157.2898524,46932.81371,5.182539205,750601.6084
236.1975648,71020.40934,3.824903592,1319918.744
132.2765973,73963.02732,5.723133094,1188280.848
164.6696361,46255.46691,6.13135888,227231.7214
248.262393,60316.64264,4.135988555,1077970.743
245.8553391,67160.12912,5.330299288,1110602.802
172.8566054,48976.81013,3.233922126,1477733.313
176.5327813,61508.58346,6.624553175,750466.7774
142.7487985,77783.84668,5.538582282,1099913.332
183.5032844,80118.16019,4.281785871,1322852.528
223.5745803,45488.57491,4.513776616,728196.0212
213.3428954,77445.3177,4.848014956,1516481.476
153.6879802,74174.52965,4.664207074,1307243.482
204.5171319,53676.92402,7.223855864,1075178.659
200.5386378,60754.07352,5.086244735,1213509.973
200.8241695,90327.79442,6.023754711,1774002.341
160.0157943,88629.09634,6.403707145,1607760.052
101.7984628,46211.02537,7.119249522,309453.3108
197.7491292,72028.72735,4.280752404,1191527.625
168.4930946,69848.41614,3.984754999,1383365.599
159.0155862,59684.81472,4.114498695,1656925.009
161.9181943,56633.90749,6.034407945,1054779.927
102.3541139,38173.48722,4.781260936,748514.1921
149.0318644,53977.94044,4.816877648,995922.2227
131.147419,53369.06019,5.994877358,834027.8175
183.7228497,75997.38296,4.771414942,1334286.058
165.3327346,42833.86529,5.90503663,384573.7318
143.9210629,59432.6483,5.310324494,1026032.29
198.061074,67831.37915,3.426292502,1518620.847
198.3497575,57028.01658,4.503535518,1089614.645
192.4225975,70323.53707,4.520953756,1463152.209
146.9720876,40766.90101,5.099633903,578268.2548
188.6252926,70007.25628,3.575523227,1384222.21
137.2990101,47665.68184,4.51895309,1012058.703
157.6594665,68102.68955,3.853888453,1330307.513
189.6341013,70360.27456,6.127663468,1287025.145
143.2640064,79766.19401,3.627503675,1559432.25
124.6504855,74075.4206,5.373014403,1059965.901
184.8109412,60810.25885,4.028622321,1136205.359
159.1089764,66958.32201,4.250558355,1166882.307
171.2487091,51373.60853,6.136962537,526484.126
202.1211547,79660.37223,5.320940806,1127142.588
189.6668242,62759.34244,5.322359873,1413184.367
215.9200733,66935.70768,3.723312782,1649398.115
124.9356192,57731.03061,6.826732153,680148.0241
222.7329503,84094.29584,5.920664296,1524361.948
195.5338631,45660.90328,4.356035642,1039906.065
152.7271812,60299.03377,5.761653665,876298.0045
171.8542605,65580.35677,6.469464609,693667.8254
171.5331866,87186.41538,5.533158915,1378205.282
184.389057,57166.94777,6.286739021,814891.7725
188.0597905,73328.46857,4.781499307,1479107.808
150.8744482,76149.0565,4.407966969,1396927.314
214.7739065,78250.44229,8.003428982,406194.9469
171.0368458,73607.71219,4.913327849,1858533.415
159.8805363,50796.82302,4.225744508,1226414.491
167.6813921,69387.71642,5.271100962,1081534.252
123.9653981,52959.56312,5.943053668,618680.8807
158.8029404,59070.56556,6.28550348,1027622.703
148.0519768,79803.894,5.041724111,1898967.031
179.9456973,66186.28659,3.68517892,1077719.813
219.289071,73990.63199,4.086817408,1454161.991
190.7498614,67415.63538,5.351102485,1409046.554
186.2122251,70450.77316,4.712317222,1679692.254
176.3410171,93000.57554,6.16002562,1526641.382
168.1358001,88730.33707,3.608634023,1767911.55
176.8304585,79916.41919,6.897431915,1078939.375
249.0543861,58373.66141,4.811919075,1061454.69
166.6479936,56323.52335,6.999113906,787782.923
159.8366157,79143.24004,5.424330263,1395404.195
173.8728614,66596.066,4.477531788,929223.0761
157.6746216,85075.72517,5.534616549,1711551.241
120.2734205,79014.82095,6.731477216,1168248.675
146.6346477,59449.73293,6.09039207,667624.9425
229.0434488,62529.13048,6.292643867,972833.9075
162.8332069,64039.88994,6.369176725,828778.4666
167.1547168,65324.33623,6.137864372,925258.519
147.7728222,73608.873,4.810722398,1404489.965
198.0351265,69779.86816,5.437254254,1264291.722
214.5999622,69644.74365,4.047136593,1366586.415
160.3642131,73739.8863,3.373151539,1817395.498
148.1019293,77071.87076,5.884719785,1132300.448
105.9382383,50702.19416,4.689137569,391214.4939
145.8136219,47788.14999,4.600647289,664627.6683
250.6961806,53385.37499,4.5430263,1147480.357
142.4706026,78972.94028,5.859951595,1300763.449
162.6282092,51046.12526,5.325842899,143416.8699
205.0879705,75746.65568,5.927970401,1054671.887
201.9364922,69575.66239,5.579921438,1058415.48
118.4905195,69027.43189,6.367927472,809594.7506
191.3336034,60785.84167,4.985902703,725596.7959
208.258866,70276.62461,4.507660254,1401283.905
210.4234909,79601.84679,5.115155616,1572670.734
189.5616865,77695.63024,6.621709725,924881.8487
215.2607538,82908.97128,4.971360958,1128242.758
247.0596028,78398.90425,5.085526335,1137778.695
111.1915909,71319.88798,4.234910154,1810613.927
144.3923618,54175.01167,5.756419379,487952.4809
160.8309309,95674.19127,5.427319973,1811436.538
146.0397647,68168.02039,3.557496472,1086298.835
112.7739313,85967.44026,4.544736458,1234132.235
155.4145499,67336.18287,7.708326032,782698.9076
165.7490017,47209.1959,3.96033708,659076.3166
158.2007879,53986.43723,4.890593364,1056040.661
172.7138923,63063.27379,5.228043339,708194.9671
159.5746192,77333.69164,4.334800439,1630601.607
137.443627,59087.16676,5.265947386,723472.0504
199.5051463,61458.86656,3.848278465,1647647.187
259.9902647,68088.48607,5.494584016,1553962.538
207.5176422,85477.43316,5.634952415,1351263.42
148.2144709,69299.20361,5.30257138,1015778.475
191.0942389,54604.39667,5.738706767,967877.1684
143.9834019,55310.98787,5.784700365,965352.3
148.0761698,71540.79849,4.668418803,1168242.355
214.1772502,47542.69928,3.380793763,1334592.933
146.0920606,73151.52243,6.571805859,1059405.937
137.0537242,63744.5352,5.212781079,675344.1297
223.055629,68647.62894,3.78971774,1966937.875
138.0755843,60434.88592,5.660974161,908245.717
162.8148208,63354.22179,5.392159755,757702.4956
119.4639514,68903.84815,4.716816284,1211964.236
161.2557555,85363.38466,5.768184397,1725834.715
121.8626007,57395.05781,4.840286142,1218316.552
188.5704811,60695.32874,7.158048243,743846.1951
171.6217962,60450.79421,4.265252568,891943.2656
128.4614757,58934.64185,5.281278926,558699.2158
191.080639,64701.47876,5.276650937,1270007.376
199.4926831,74974.12583,4.67180391,1364467.513
219.6083016,72546.91767,5.280175265,1015040.616
200.0729453,63117.40563,3.098112475,1252514.072
205.1529946,59206.48004,4.984508055,1123243.719
227.9211863,78289.34868,4.711856185,1196248.274
167.2188171,63400.46728,5.420502444,719664.4953
138.4625947,66077.85371,4.742606512,1220721.794
173.8102533,62887.1387,4.824718729,852961.0192
173.2229981,55277.98759,5.326220713,617903.6613
165.4303257,79977.97206,4.455929361,1711504.472
132.7338691,79120.79244,5.390667319,1740355.071
142.8620304,64132.82047,4.601184284,1250234.218
212.2286165,50863.1296,5.058411454,607018.3239
152.3896295,91951.59092,4.161138015,1705639.745
231.7036846,53459.28018,4.08959017,1091005.683
249.4617793,81000.16606,4.990646307,1753241.829
166.140721,66634.62033,4.913120631,1256345.798
217.4254485,74957.64923,4.484732822,1852520.251
172.5197098,74085.74972,5.488210966,1057772.86
242.1599909,75767.56938,5.228561527,1567280.52
217.423296,66719.48902,5.925015317,874408.7173
150.9901716,78464.56346,4.852596698,1275185.943
172.9644681,71719.1873,4.359070941,1537941.257
138.5831478,67543.26582,5.774734412,1192174.704
131.3915217,78467.39609,7.105234208,1164612.144
99.17530971,43190.09435,5.385063934,294677.3062
135.9343719,42479.68168,2.878527802,654624.3221
164.8585469,54940.75611,5.670823506,986323.4761
209.7139949,82517.29561,4.937782602,1999727.253
180.4894687,73998.99151,6.872114827,1251119.509
157.3566481,56886.68351,4.937578634,807014.3492
130.4520354,81201.72469,3.235929267,1566813.221
172.3515123,109647.9238,5.241618537,1618358.533
144.1485793,47753.15276,5.035047585,1025397.754
171.8807208,76222.60405,6.455268374,1313737.035
135.063623,75421.99449,5.367846909,935761.1362
131.5630097,55712.7477,7.891452817,839735.282
171.4591816,45207.1927,4.435932817,652021.6754
211.2231381,84986.4532,6.268096219,1618276.253
136.5395623,58906.89978,7.126164128,521049.0997
140.0624493,65815.43103,6.409409559,768328.483
194.7115208,68609.87664,3.977154457,1145026.395
178.2165537,52074.28194,5.896195048,866371.0982
168.0998682,71031.38163,5.322276173,1503182.315
144.832342,71833.48411,6.193867782,951950.3698
186.6781001,81913.5743,5.548401517,1445002.405
135.028316,75624.72569,4.142328753,1222872.518
216.5969064,71061.1487,3.50105843,1499727.014
246.2764579,58892.51363,4.118816829,770118.7833
163.2889598,74642.4006,4.036762417,1364428.201
111.6712298,71449.56742,3.996990737,1508568.687
178.9710749,56409.67853,4.56006425,1341842.021
168.5913738,79116.33309,4.753360248,1312357.976
214.3486757,79172.62889,4.096776774,1477938.512
156.4443878,75003.47686,6.88547086,1077846.978
96.23253932,58136.662,5.671300016,599416.6218
122.1911151,69837.57059,6.23030616,987784.4003
233.7720954,74554.69645,3.116747141,1765180.846
154.9899565,72760.08851,4.923434525,1262501.215
215.1279218,83865.1062,5.942251161,1976177.601
164.1754795,80818.92022,4.08177921,1477980.269
182.5896793,53444.75092,4.173304871,924517.8505
172.7899677,73823.85867,2.898581226,1829750.615
135.4073259,53139.68299,5.456050416,1009919.318
190.1359153,67729.78055,6.84304964,778900.7237
208.9023435,80496.21085,6.118765092,1064157.614
200.8686681,54759.90616,3.40432473,1466863.147
170.5673381,70462.27569,4.582389018,1174992.941
135.7262744,69336.70403,4.55224674,1466137.84
138.7945628,65213.6674,6.983053515,687049.583
169.6429608,68404.04388,2.976716525,1576622.038
155.0964336,62650.72806,6.755421766,656695.9322
186.7847581,70172.30154,6.011406641,1075262.887
259.9099754,69567.05098,3.904973182,1450583.699
202.050545,68359.5745,3.388039117,1538829.66
193.7858331,63304.30368,1.937694871,1525209.941
153.9666064,75005.27387,4.802088862,927179.3364
150.5152685,68898.47346,3.86874156,1112054.783
165.0011718,53576.32515,5.150975939,1107062.468
220.193607,71060.07231,6.705888874,1102496.357
212.3714634,66023.10728,3.6950781,1068650.882
155.6850572,78011.96634,4.773201033,1836419.215
167.5487223,94424.77421,5.945785724,1326571.851
134.5118868,54084.15965,4.95008661,847404.7361
205.9790878,78176.73597,5.219149238,1482965.845
191.9973512,73075.26908,5.655138304,1572350.457
190.3171385,70643.12155,5.184340496,1412686.586
132.7198349,75016.95549,6.665230572,1235207.886
151.6352484,61983.38218,5.00888904,1590201.246
221.0851406,68893.33518,4.322387701,904514.914
176.4089654,77073.82928,4.844595138,1497025.354
236.4591542,73470.31035,4.427033904,1375371.071
172.4021043,70266.0014,3.905990953,1234892.204
155.0942432,72426.78418,3.692876127,1703401.137
128.8495596,75315.42442,6.169339208,1283064.263
170.3642804,63840.18177,4.891111186,1229453.294
143.2537748,55023.35088,3.851394828,1270653.614
108.6454426,60213.08341,5.904224878,96771.38855
215.4709381,84210.83009,4.180716707,1661776.777
139.9814776,70071.65012,3.056835409,1615347.495
213.3721979,62420.56587,4.667808189,1271600.3
219.1791218,57040.12938,4.197736055,1119934.164
160.9852297,91158.688,3.905718661,1816933.726
199.0408419,82881.82705,4.428125843,1975698.944
191.6033655,69848.75465,5.118004026,1080991.357
188.5716005,61886.29569,6.009018581,833612.0671
131.3856645,57768.89555,4.120598845,919451.2405
145.243909,54011.12825,3.187584393,1144771.378
164.173502,63290.04926,5.600260119,1275086.2
182.5897543,62254.53735,4.200031674,1028263.125
201.6521368,73630.15398,4.038796967,1672833.86
132.0644779,63277.1567,5.936142091,1176401.339
152.1881795,61147.76277,5.206002354,751730.5039
124.6598133,77225.72328,5.848735249,1277790.56
163.1432509,71051.91461,2.936883203,1902059.581
187.3295531,65216.14581,6.495610275,798726.5607
186.0797384,56207.15098,5.573826441,834383.0901
128.0892751,62176.77441,4.013092315,975722.3283
209.3329487,66817.6943,3.784602111,1501093.223
236.403661,58266.93339,5.143856205,650963.6218
179.0888314,72639.00951,6.436805926,757686.6063
133.7910654,69663.98178,4.446423417,1321904.47
170.2867599,72485.58472,5.682696821,1379192.284
117.3408295,73605.89684,4.198884534,1470595.521
169.1177756,72079.32932,6.472411113,886130.7971
124.6512406,62991.89014,5.671518579,918320.8073
184.5080956,60630.93182,4.412201258,1330358.183
149.4293459,89837.7384,4.756586641,1513555.808
146.7390148,74424.7336,5.028554111,975674.7631
137.2435771,61965.06494,6.301690879,546126.0208
209.684396,63041.56814,3.904672976,1362056.332
122.6343326,72721.49828,5.882477631,1242082.609
197.8638981,46107.86371,5.250271057,755942.8002
180.185489,65275.19381,4.185249298,1423504.612
185.942618,68789.22599,4.527906858,1222136.144
151.0732734,62763.02775,4.539989025,1435523.522
161.5849964,50227.49709,4.864627238,835871.3836
136.4038126,72344.55077,4.937952845,1671403.43
176.0011078,59389.87666,7.222426648,852184.2963
172.9636652,82238.16631,4.359768198,1586848.923
121.3734481,80625.6585,4.753652788,995141.2638
224.0877909,75358.9708,4.67028027,1592758.158
204.851272,68627.84334,5.02229436,1426076.825
294.1561117,79895.19279,4.637787499,1801937.452
168.9373636,52908.45191,3.225210939,1094038.381
258.3838829,71980.09494,7.252233116,1049536.336
193.2506907,71048.49365,4.810942852,1213124.555
159.5936435,68966.91898,2.301999036,2121495.025
173.4842835,63677.60528,5.177935986,1026206.074
137.6063492,53555.06634,3.389766558,1057443.371
146.3829248,53184.24875,6.328225828,593164.9479
201.4425096,55026.76617,4.493218224,1160978.777
134.9231761,68483.96504,3.479914474,2055106.403
207.3569486,70464.35794,2.233580103,1748512.999
187.9820536,54738.1791,3.154057574,1459499.816
162.692159,57129.77298,4.880499034,1268236.228
239.7781726,69623.45799,5.903237092,991057.8173
139.3826195,76790.86225,8.090767379,1007582.343
141.0605377,73125.44235,5.319414297,1432367.054
208.2941408,54370.43176,3.255435178,1372889.704
133.4643489,55762.70415,5.232033641,1223073.388
204.8166073,61857.41577,5.39034977,1134006.604
148.5466964,60709.31329,4.363442841,1119035.561
202.3578773,68594.21249,5.579490124,1015260.304
169.5819863,70850.04744,5.370713643,1480161.889
107.0284746,67735.34633,6.09598747,1039294.965
191.7358794,70529.43216,6.713959794,1429618.95
191.8645392,42462.96275,6.275722355,866545.1268
219.1041485,67636.89012,5.491333988,1599170.38
195.9803107,89562.22772,4.868199393,1551037.362
148.1441692,74904.40177,4.50177547,1072163.497
148.8016973,70141.97234,7.152068224,673154.4766
192.0777914,51589.1479,3.67185406,877753.114
145.8558629,94850.94226,5.812858416,1493212.629
128.3442711,59499.47898,6.1753105,933433.6926
192.7671926,67315.05488,3.338306781,1325860.698
232.1942749,77345.50571,4.379603967,1376477.394
237.9753487,70689.02727,4.087050172,1433350.32
217.6446185,81811.61089,5.564774785,1825367.049
209.5667837,90367.37081,5.717345818,1662569.27
187.4194721,74174.26633,6.322348222,1168846.189
161.964293,63480.44713,5.669578733,858272.7643
219.4434635,82115.34147,5.63733887,1001527.952
166.5491693,61717.67068,4.637709685,1294834.441
147.3963567,56974.73816,4.55741922,1244216.915
145.2242724,54902.48386,4.161567191,1000925.085
